text,target,title,date,check
"Hello everyone,    I have an insurance question.  Allstate insurance  SITUATION: Person wrecks car. Car is drivable to dealer. Person  reports accident (no other cars involved). Driver estimates damage cost  exceedes cost of car. Insurance people claim car is ""totalled"" because of  exceeding repair costs. Person says ""WWHHHAATTTT!!!! But I drove the car here!"" and takes it to  another place. Other place estimates 2,101.00 in damage. 2,000 less than the  dealer. One more hitch... The car is registered in Florida but the accident occurred  in Pennsyvania.  QUESTION: Should the insurance recognize and pay for the damages of this,  now fixable, car even though they prematurly declared totalled?  Please respond via E-Mail if you think you know anything about this sort of  thing.   chris@camp.wpic.pitt.edu",7,rec.autos,2023-10-14 18:59:16.722480,yes
  Nice litle bike.  I loved riding my brother-in-law's.   ----===== DoD #8177 = Technician(Dr. Speed) .NOT. Student =====----,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"  I think a compromise would work; namely honouring personages in  Conference names, and using geographical references in the divisional  names.  Although I still do not think the move will draw fans to the game; IMO it's a cosmetic change that Bettman and the owners _hope_  will have an effect.  And it doesn't say much for the mentality of  anybody it works on, either.     Surprise, I agree totally.  The points system is fine, if everybody at all times has played the same number of games.  Since this is almost never the case, winning percentage is the way to go.  I don't particularly care if it  is an ""American"" thing either, if it works.    ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
 Except the drivers.                    tom coradeschi <+> tcora@pica.army.mil,7,rec.autos,2023-10-14 18:59:16.722480,yes
"    You might try the rec.models.rockets newsgroup.  Interesting stuff, some of it should probably be classified as artillery.  -----------------------------------------------------------------------------",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"Subject sez it...  Wondering if either team are in town that weekend (5-30/5-31).  I can probably get Phillies tix, as the Vet can hold a bunch (and I hope they're still in 1st but it's late may, and...).  Camden Yards is a problem - is there any way of getting in the park w/o an SRO ticket?  Any advice if there at home?  Joe Leonard jle@world.std.com",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" Yes and No. ESPN2 will be launched as early in September. Cap Cities are currently working with cable companies to ensure a good start-up base needed for a launch for any brand new cable service.  The problem ESPN2 faces is the TCI-Cablevision connection in the merger of their Prime and SportsChannel networks. Prime SportsChannel will try to wrestle away NHL from ESPN in the off-season. Also,TCI and Cablevision have control a large number of cable systems around the country with a total of 15 million subscribers. TCI-Cablevision will do their best that ESPN2 never gets off the ground successfully. And the NHL's value will suddenly skyrocket in this cable war between Prime SC and ESPN. NHL is more vital to the survival of a regionalized Prime SportsChannel since they virtually have no national major league sports contracts and only cover local NHL/NBA/MLB sports teams.",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"      Hey, Bosio threw a no-no what the hell a Red Sox fan going to say to that. Heck...Remeber Matt Young last year? ICK..",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
  BMWs boxer twin! (no two wheelers here?) Been around since 1923. I think the other examples are Johnny come latelies... I may be wrong so no flames please..,7,rec.autos,2023-10-14 18:59:16.722480,yes
" I'll post my guesses to some of these and other trivia questions posted.  For most career K's with one team, if it's not Ryan, perhaps Steve Carlton. With the Rangers, Hough was there for a long time.  In the 100 saves department...Maybe Lee Smith(he should have at least a hundred with the Cubbies, maybe enough with either the RSox or Cards.) Then maybe, Gossage?(NYY and SD), Fingers (MIL, OAK)  Don't know about the homers/steals dept.  In some other article,(Mets trivia), it could be Tim Leary in at least the losing to all teams, maybe beating all of 'em too.  Probably Seaver and Koosman fit too.  And in Randy Johnson's no-hitter, I think it was Scott Bradley, the other half of the old Mariner catching platoon, who was behind the plate that night.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"   An interesting note ... I have absolutely no recollection who was on my team.   I picked all my players about 2 weeks before the start of the season, and   then never touched the roster again.  I got wrapped up in my own ""money"" pool   and decided not to get involved at all with the USENET pool (sorry Andrew   btw).  The only thing I remember about my team is that I had Joe Sacco and   maybe John MacLean.  Maybe Francis and Kevin Stevens as well.  Out of   curiousity I checked the final standings today on r.s.h., only to find to my   amazement that with absolutely no input, the initial team still managed to   finsh 79th!  I'm not sure what that implies for those who finished below me   :)    Ciao.   Brad Gibson  --  ------------------------------------------------------------------------------   Brad K. Gibson                           INTERNET: gibson@geop.ubc.ca  ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"You want to speed up ballgames?  1.  Enforce the two minutes between innings.  As it is, many fields are     allowing THREE minutes between them.  Fifteen seconds before      TV commercials are gone to, Thirty or so before action begins upon     the return to the game.  Two minutes, last out to first pitch, or     a ball is called.  2.  Don't grant time to batters just because they want it.  They may get     pissed at first, but they'll get in line, once anything the pitcher     throws while they're adjusting their wristbands is a strike.  3.  Mandate a rule permitting only N seconds between pitches (the current     rule is too lenient), and then enforce it.  Fifteen seconds is more     than enough time.  If the pitch isn't released in 15, call it a ball,     and restart the clock.  Baseball games take about 2:51 in the NL, and just a shade under 3 hours in the",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
 I heard he had a strained abdominal muscle or something like that.,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
Knight Riders has got to be one of the silliest movies I've ever seen. ,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" Well, this isn't the right group for this, but I have to say that I don't think violence is any more socially acceptable now, by any means.  How can you say that when we used to have of pistol-toting gunslingers as  heros, or even gangland thugs being considered romantic.  Do you think our great grandparent got yelled at by their parents for playing cowboys and indians?  I don't think so.  That behavior was somewhat encouraged back then, in fact. I think the only difference between now and then is that nowadays, when some teenager kills another one in a classroom in California, we here  about it in MA the same day.  Back in the old days, they'd never hear  about something like that, period.   Sorry about posting to rec.autos, but this is where it came up...   ----------------------------------------------------------------------------         ___                  / _ \                 '85 Mustang GT  ",7,rec.autos,2023-10-14 18:59:16.722480,yes
" A squid is the guy I saw back in December on cool 40 degree morning on my way to work. He was wearing knee-length pants, light jacket, no gloves, though he was going considerably slower than DoD nominal.",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
