level_0,text,target,title,date
1102,"930425    Rome was under attack by barbarians, they sent for advice to some Oracle, and she said Worship Cybele and you'll be saved. They did, they were.  Cybele was the quintessential wiccan goddess, there was Her and her son & lover, Attis. Yucky idea if you ask me. OK the book says she was Phrygian, from the neolithic matriarchal society Catal Huyuk (Turkey). Worshipped 1st as Black Stone (that Kaaba in Mecca ring a bell maybe????) Carried to Rome in 205BC to save them from Hannibal.   Response:  Is there some relation between the name 'Cybele' and the phenemenon of the 'sibyl'?  Your paragraph above seems to indicate there might be.  My understanding is that Islam was founded on the remains of a goddess cult or two.  Many Muslims would not like to hear that. ;>   You:  It gets more interesting. Romans called her Great Mother (Magna Mater), could be the reason why so many of those Mary statues in Europe are black, prob. IS connected to that Ka'aba they've got in Mecca, 3rd cent. AD She was supreme Goddess in Lyons, France . . . Attis was",19,talk.religion.misc,2023-10-14 18:59:16.722480
1103,"It seems that, to keep the peace talks going, Israel has to keep making goodwill gesture after goodwill gesture, while Palestinian Arabs continue to go around hunting Jews.  If the peace talks are going to have any realistic chance of success, the Arabs are going to have to start reciprocating, especially since they are the ones who will be getting tangible concessions in return for giving up only intangibles.  If they keep trying to change the already agreed upon rules, which seems to be one of their favorite games, the Israelis are not likely to be very confident that the intangibles they will receive at the bargaining table will be worth the parchment they're written on.  It takes two to negotiate a peace.  It's time for the Arabs to start doing their share. ",17,talk.politics.mideast,2023-10-14 18:59:16.722480
1089,"I would like to hook up some cameras that were recently donated to our local community cable TV station which have sync inputs in the form of horizontal and vertical drive. Our station sync is a black burst which works fine with other boxes with ""genlock"" style inputs. Can anyone point me at a design, article, or whatever showing how to produce the horizontal & vertical drive signals? Thanks in advance. Jack Powers  ",12,sci.electronics,2023-10-14 18:59:16.722480
1072,I have also moved on to a 66.6 mhz clock. Thus far not problems. I'm not totallysurprised as I've had Q700 run at 35.4 mhz (CPU clock speed) using a VSO. My 25 mhz rated Daystar QuadraCache got very hot at 32 mhz and would fail previously. I glued on a piece of aluminum stock to the hi speed RAM chips and it runs cool without problems at 33.3 mhz. The combination is faster than a Q950. ,4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
1071,"A while ago I saw some translucent pads, about 6""x8"" or so that  could be plugged into (something) and they would glow.  One was red,  another green, another blue.  Interresting.  I was wondering if anyone  would have a feed on anything of this nature, and of the price.    oh, the pads were rubber-like and were floppy like, about 1cm thick or  so.                   Thanks.       _________________________________________________   Inspiration  |   ___                             |   comes to     |  \   o  baden@sys6626.bison.mb.ca |   those who    | (  ^  ) baden@inqmind.bison.mb.ca |   seek the     |   /-\      =] Baden de Bari [=    |   unknown.    ",12,sci.electronics,2023-10-14 18:59:16.722480
1070,only (to was mjones@donald.aix.kingston.ibm.com ,9,rec.sport.baseball,2023-10-14 18:59:16.722480
1039,"     Jason - I've heard the people who are talking about this dismissed as conspiracy nuts, but nobody seems to be talking about a conspiracy, at least at the beginning.  There were a lot of bad decisions that went into this tragedy, and some people may now be taking some serious evasive action to avoid being held responsible for the unexpected results of those bad decisions.  Actually, the only ones I see that are tied into a conspiracy theory are the ones raving about deranged cultists with stockpiles of weapons and suicide pacts.    I think there are a lot of us that have been following this pretty closely from the beginning, and we woud probably agree that this tragedy was more the result of stupidity than malice.     ",16,talk.politics.guns,2023-10-14 18:59:16.722480
1040, ----------,12,sci.electronics,2023-10-14 18:59:16.722480
1041,"  Thats pretty hard since CB900 customs weren't introduced  until 1980.  If you find a pre-80 one, hold onto it.  It  will be worth big bucks some day.    Mine has comstar wheels.  Methinks you need to do  your homework better.    And obviously, neither do you. ",8,rec.motorcycles,2023-10-14 18:59:16.722480
1042," The 91 and 92 Cruisers run the 4.0L straight 6 which only has about 150hp  and 220lb-ft of torque.  Plenty off-highway, marginal on the highway. The 93 has a much improved 4.2L straight 6 with >200hp and 275ft-lb torque.   If you take them on rough trails, you'll see the difference.  The Cruiser is an order of magnitude better in off-highway ability.",7,rec.autos,2023-10-14 18:59:16.722480
1043,  Do we want to 'create jobs'? or do we want jobs created that are productive   in our supply/demand economy? If your answer is the former then we can   just round up all jobless people and pay them to build sandcastles in   the desert. If you answer the latter then I fail to see how another   bureaucracy produces anything.,18,talk.politics.misc,2023-10-14 18:59:16.722480
1044," Actually, I find the stuff about JC being a carpenter more interesting.  Is there an independent source for this assertion, or is it all from the Christian Bible?  Is there any record at all of anything he built?  A table, a house, some stairs (Norm Abrams says the real test of a carpenter's skill is building stairs with hand tools).  Did he leave any plans behind for, say kitchen counters and cabinets?  Did he build his own cross? If so, did he use pressure-treated lumber?  Gotta use that pressure-treated anywhere that wood meets concrete, but it holds up better anyway for mose outdoor applications.  I keep seeing these bumper-stickers that say ""My boss is a Jewish Carpenter,"" but they're always on the back of Ford Escorts, and a real carpenter's apprentice would probably drive a pickup, so I'm out for verification that he really was a carpenter.  Dean Kaflowitz",0,alt.atheism,2023-10-14 18:59:16.722480
1045,".....  I'll sell mine for $200 O.B.O.  -  Never Used, I've decided I just don't  have the time to get into C++.",6,misc.forsale,2023-10-14 18:59:16.722480
1046,"Another one rescued from the bit bucket...  Over the years the furor over this book has been discussed on a.a. and elsewhere on the net.  Generally, the discussion comes down to the contention on the one hand that TSV contains such blood libel against Islam as to merit, if not death, than at least banning and probably some sort of punishment; and on the other that Rushdie, particularly as a non-muslim in a Western country, had every right to write and publish whatever he chose, regardless of whether some muslims find it offensive, without fear of persecution or death.    I am naturally inclined to the latter position, but find myself in an interesting position, because I think this is a fine book, only incidentally concerned with Islam, and moreover I'm damned if I can find anything malevolently offensive in it.  Over the years, when I have made this point, various primarily muslim posters have responded, saying that yes indeed they have read the book and had called it such things as ""filth and lies"", ""I would rank Rushdie's book with Hitler's Mein Kempf or worse"", and so on. Unfortunately, these comments are usually generalities,",0,alt.atheism,2023-10-14 18:59:16.722480
1047, You have one. Minimize the print manager and drag a file to it and it will print it. You need to associate file extensions with such things as the notepad for it to do this though.,2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
